year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,total_sqft,building_ratio,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan,encoded_city,encoded_state
1919,1,1,1,2,7,-0.033453171351453856,-1.0616303688014646,170000.0,-0.03375586214916037,-0.6043928940455174,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.21582070223785138,-0.1402971284696375
1956,0,0,0,0,10,-0.03341747779939525,-1.607267002579085,30000.0,-0.03387574882657742,-0.923479390594409,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.21582070223785138,-0.1402971284696375
1900,1,1,0,1,7,-0.033773595910392196,-0.8542693363500746,220000.0,-0.03401716061198525,-0.3524900404262995,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21582070223785138,-0.1402971284696375
1926,2,1,4,2,7,-0.033476876229538585,-0.21880810787000893,325000.0,-0.033539248720645475,-0.09753320386700406,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.21582070223785138,-0.1402971284696375
1941,1,1,2,1,7,-0.03334636316514108,-0.4013240396590203,207000.0,-0.03346077744088159,-0.2682209561668011,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.21582070223785138,-0.1402971284696375
1890,0,2,4,2,9,-0.03351256978159719,-0.43668052906317434,247900.0,-0.03363706535062893,-0.20860470966291242,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.21582070223785138,-0.1402971284696375
1889,0,2,6,3,9,-0.03354799086379275,0.5685904669684485,389900.0,-0.03338584826749594,0.441360343967202,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.21582070223785138,-0.1402971284696375
1927,1,1,2,1,7,-0.03313274679251552,-0.7816451959523528,221500.0,-0.03335560412842027,-0.5305567468226172,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.21582070223785138,-0.1402971284696375
1956,2,1,4,2,7,-0.032123790889668026,0.23509276961575232,420000.0,-0.03205674096649512,-0.37074296041074367,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03336499629122731,-0.1402971284696375
2010,2,2,3,3,7,-0.031649148388247464,0.44914286763009026,393000.0,-0.03152106549421804,-0.3979058979627283,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.031233408617877042,-0.1402971284696375
1951,1,1,2,1,7,-0.03341747779939525,-0.659330854229874,250000.0,-0.033605458862946254,-0.38290671157544615,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21582070223785138,-0.1402971284696375
1916,2,2,4,4,7,-0.03318015654868497,0.8695984173011112,705000.0,-0.03293218618136097,0.2886824873261233,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.21582070223785138,-0.1402971284696375
1961,0,1,3,2,7,-0.030936912166253577,-0.4796816648249833,290000.0,-0.03107367021167533,-0.6876979644016625,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.8995993451501888,0.8960022406145329
1995,1,1,3,2,7,-0.031649148388247464,-0.34303361118190145,333500.0,-0.03174694289326061,-0.6003689209142448,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.8995993451501888,0.8960022406145329
1985,0,2,2,3,6,-0.034379023946073305,-0.14905070985640773,311500.0,-0.03442150567854639,1.5927012659277233,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
1986,1,2,3,3,7,-0.03200526649924441,0.014353606038466322,272500.0,-0.03200115714332904,-0.45721227942613674,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
1915,0,2,6,5,7,-0.03247990900066497,2.3861051385009073,905000.0,-0.03179952954949127,0.4543325392155485,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
2004,2,2,3,3,7,-0.03378558458436608,-0.1442728058828734,315000.0,-0.03382670427672499,0.1983441783108656,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.8995993451501888,0.8960022406145329
1979,0,1,3,2,7,-0.02903806969070829,-0.5838399714480317,205000.0,-0.029204527922854995,-0.7793511467332079,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
1998,2,2,3,3,7,-0.021204561128227717,1.1228273278984306,700000.0,-0.020884392510111885,-0.7596620145436771,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.8995993451501888,0.8960022406145329
1981,2,1,3,2,7,-0.0006715047191851654,-0.1719846489293725,500000.0,-0.0007205432474500661,-0.8890900128297053,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.8995993451501888,0.8960022406145329
1999,2,2,3,3,7,-0.026070872882172167,0.622102991472033,509000.0,-0.025893475868373258,-0.71558825402349,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8995993451501888,0.8960022406145329
1995,3,2,4,6,7,0.012621482489084039,5.63221309812013,1660000.0,0.014227418138405968,-0.7985894267245809,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8995993451501888,0.8960022406145329
2005,2,2,4,3,7,-0.03307334836237219,1.369367172932802,707500.0,-0.032682876386277794,0.44587026605646995,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
1995,0,2,2,3,6,-0.03366678772407942,-0.43190262508964,246500.0,-0.03378992086433567,-0.11241996313987546,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8995993451501888,0.8960022406145329
2007,1,2,3,3,6,-0.034379023946073305,-0.16720674495583818,280000.0,-0.03442668260325303,1.5613726732187323,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
1981,3,2,3,3,7,-0.023222200464059668,1.1428945245872748,560000.0,-0.022896308932947067,-0.7298326263468682,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8995993451501888,0.8960022406145329
1996,2,2,4,3,7,-0.030936912166253577,0.2580267086887171,415000.0,-0.030863323586752693,-0.5334409635365776,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
2014,2,2,5,3,7,-0.03295455150208553,1.4888147722711602,641450.0,-0.03253002087257106,0.4117247439443122,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.8995993451501888,0.8960022406145329
2000,0,2,3,3,7,-0.033429466473369134,-0.132805836346391,383000.0,-0.03346731671419525,-0.07557113775687904,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.8995993451501888,0.8960022406145329
2005,1,1,2,2,4,-0.03485366644749387,-0.054448211180428016,525000.0,-0.0348691734308105,0.016085055750887128,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.8995993451501888,0.8960022406145329
2018,3,2,4,4,7,-0.020848443017230774,1.0052908901494861,750000.0,-0.020561788359971463,-0.7707008425255745,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
2005,0,3,3,3,4,-0.03485366644749387,-0.04967030720689369,270000.0,-0.034867811082203486,0.016085055750887128,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
2003,3,2,4,5,7,-0.01550748876186576,2.63837846830352,1150000.0,-0.014755186127165318,-0.7437433994825914,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
2022,2,1,3,2,7,-0.026901633494589672,-0.09936050853165071,425000.0,-0.026929950688587917,-0.7681753562373207,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0.8995993451501888,0.8960022406145329
2004,2,2,5,6,7,-0.03200526649924441,2.5628875855216773,874900.0,-0.031274480396348885,0.2755716837357856,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8995993451501888,0.8960022406145329
2019,0,1,3,2,7,-0.033429466473369134,-0.4166133323743301,290000.0,-0.03354824022145176,-0.23877836464783592,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
1984,0,2,2,2,6,-0.03378558458436608,-0.5962625217792209,238000.0,-0.03395558245494831,-0.14824141809161304,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
2008,1,2,3,3,6,-0.034497548336496923,-0.028647529723342637,390000.0,-0.03450569882245973,2.7070494557170086,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.8995993451501888,0.8960022406145329
1947,0,1,2,1,7,-0.03295455150208553,-0.9612943853572437,487000.0,-0.03322863323824676,-0.6448997625239844,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
1961,0,0,0,0,7,-0.03485366644749387,-1.607267002579085,690000.0,-0.03531193672808937,0.016085055750887128,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
1990,0,2,3,3,7,-0.02476519729847106,-0.06209285753808294,400000.0,-0.024782889283937154,-0.7980386355304222,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.8995993451501888,0.8960022406145329
2008,1,3,3,4,6,-0.03414143022549998,0.777862661009252,725000.0,-0.0339196164517232,1.8191961543188166,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8995993451501888,0.8960022406145329
1982,0,2,3,3,7,-0.03188646963895774,-0.02386962574980831,375000.0,-0.03189325913365369,-0.48643045684086034,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
1980,0,1,1,1,7,-0.03271723025137525,-0.8924925681383493,310000.0,-0.03297169429096432,-0.6494699157201057,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
1967,1,2,4,3,7,-0.031649148388247464,0.2780939053775613,399000.0,-0.031569837574349065,-0.4416222804818133,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8995993451501888,0.8960022406145329
1997,2,2,3,3,7,-0.03247990900066497,0.358362692132938,437000.0,-0.032377710298307126,-0.2452886417025491,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
2008,3,2,4,4,7,-0.02702015788501329,3.8806335014224453,1862500.0,-0.025913638627757037,-0.34971128439739924,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
2006,1,2,3,3,7,-0.03259870586095163,0.37938546961648906,356000.0,-0.032490512762967716,-0.2019243851916517,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
2002,2,1,3,3,4,-0.03485366644749387,0.40423057027886755,650000.0,-0.034738387964537355,0.016085055750887128,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
2005,0,0,3,3,7,-0.03485366644749387,0.03919870670084483,350000.0,-0.03484247139811307,0.016085055750887128,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.8995993451501888,0.8960022406145329
2006,2,2,3,3,6,-0.03414143022549998,0.5112556192860366,440000.0,-0.03399563550399447,1.512623046534045,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8995993451501888,0.8960022406145329
1987,0,1,3,2,7,-0.026308194132882448,-0.13662815952521848,335000.0,-0.026347137954508226,-0.7825321888463597,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.8995993451501888,0.8960022406145329
2005,2,1,3,3,6,-0.033904108974789696,0.1433570133238932,410000.0,-0.03386321521939291,0.5864551615506138,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.8995993451501888,0.8960022406145329
1949,0,2,3,3,7,-0.03176767277867108,0.5743239517366897,1125000.0,-0.03160389628952436,-0.3444977526149117,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
2006,1,1,2,2,4,-0.03485366644749387,-0.39750171648019283,280000.0,-0.03496699006079396,0.016085055750887128,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
1978,2,1,3,3,6,-0.03366678772407942,0.5991690523990681,421480.0,-0.0334959260349425,0.5990703801312153,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995993451501888,0.8960022406145329
1980,2,2,4,4,7,-0.032123790889668026,1.6589081537289823,435000.0,-0.031650761081605576,0.05642367909841664,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.37920258920295946,-0.388244498562301
1933,1,2,3,2,7,-0.033904108974789696,0.2685380974304926,259900.0,-0.0338275216858892,0.6944253724299796,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1996,3,2,6,4,7,-0.03105570902654024,2.2207896610166196,644000.0,-0.030422467577523638,-0.09798378965933915,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1988,2,2,6,4,7,-0.033192145222658856,1.0435141219377608,355000.0,-0.032894585359807445,0.38315616874687347,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
2015,3,1,4,3,7,-0.03292321746783561,0.956556269619436,360000.0,-0.03265045248943091,0.16423845662161438,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1955,0,1,2,1,7,-0.03295455150208553,-0.8571360787341953,134000.0,-0.0331989340386139,-0.5999808579978362,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1979,2,1,2,2,6,-0.03365479905010553,0.16055746762861678,190000.0,-0.03360900096932449,0.28420787882264636,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1989,2,2,2,2,6,-0.03366678772407942,0.9116439722682133,640000.0,-0.03340682843604392,0.8146934962105911,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.37920258920295946,-0.388244498562301
1994,2,2,3,2,7,-0.03308124998840043,-0.6249299456204269,215000.0,-0.033259422316765236,-0.4695573716046735,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.37920258920295946,-0.388244498562301
1998,3,2,3,4,7,-0.032123790889668026,1.618773760351294,415000.0,-0.031662204809904476,0.044382740266614935,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.37920258920295946,-0.388244498562301
1925,2,2,3,3,7,-0.03200526649924441,1.5088819689600044,707000.0,-0.03157501449905571,-0.027488200541529943,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1999,1,1,2,2,7,-0.03295455150208553,0.05544358021086155,215000.0,-0.032938725454674626,-0.2064253183421328,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.37920258920295946,-0.388244498562301
1979,1,2,2,2,6,-0.034379023946073305,-0.34590035356602206,225000.0,-0.03447763444115528,1.2530333660302404,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1960,2,1,3,2,7,-0.03237391822394132,-0.045847984028066224,262500.0,-0.03238697426883481,-0.40777791483137366,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.37920258920295946,-0.388244498562301
1995,2,1,3,3,7,-0.03254393941848003,0.20833650736396006,260000.0,-0.03248451842909686,-0.27968549535950743,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-0.37920258920295946,-0.388244498562301
1956,1,1,3,1,7,-0.03200526649924441,-0.5790620674744973,187000.0,-0.03217036084031991,-0.6278380166303189,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1976,1,1,2,1,6,-0.034497548336496923,-0.9192488303901415,135000.0,-0.03475964060280674,0.6588334237786059,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
2002,2,1,4,3,7,-0.03300087137880281,0.6383478649820497,320000.0,-0.03281883877725758,0.0691665844272406,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1969,2,2,4,3,7,-0.03240552472805428,1.0110243749177272,328350.0,-0.03211722924464645,-0.04755238191074593,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1926,1,1,2,2,7,-0.03355916212817751,-0.6994652476075625,203000.0,-0.033758586846374394,-0.3491328477711864,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.37920258920295946,-0.388244498562301
1981,2,2,3,4,7,-0.03176767277867108,1.0855596769048628,520000.0,-0.03145812498857409,-0.20881874415278684,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
2017,3,2,5,5,7,-0.032242587749954685,2.1271427431353467,737000.0,-0.031636047716649844,0.2478755219664124,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1974,2,1,3,2,7,-0.03200526649924441,0.26184903186754455,300000.0,-0.03193058748548582,-0.3860495323474199,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.37920258920295946,-0.388244498562301
1900,1,0,2,1,7,-0.03378558458436608,-0.7816451959523528,160000.0,-0.03400844158090038,-0.2903928043539405,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-0.37920258920295946,-0.388244498562301
1991,2,2,3,3,7,-0.032891883433585685,-0.1050939932998919,277000.0,-0.03292183233194768,-0.29635241573675974,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1950,1,1,2,1,7,-0.032428957136275964,-0.795023327078249,155350.0,-0.032655629414137556,-0.649124216303961,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1976,2,2,3,3,7,-0.033429466473369134,0.10895610471444603,269000.0,-0.033398381874680444,0.06345724070578782,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1978,2,2,2,3,7,-0.03283602711166191,-0.20925229992294028,206000.0,-0.03289567523869305,-0.35599398148869377,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.37920258920295946,-0.388244498562301
1935,1,2,3,1,7,-0.03291913041988997,-0.410879847606089,262500.0,-0.033036269614936685,-0.41697709674098876,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1976,2,1,5,2,7,-0.03271723025137525,0.4166531206100568,324900.0,-0.032598410772643055,-0.14760764222037914,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.37920258920295946,-0.388244498562301
2002,2,1,4,3,7,-0.033322658287056356,0.43480915570948725,270000.0,-0.0331986615688925,0.16891868513077904,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
1975,2,2,3,2,7,-0.03271723025137525,-0.15096187144582146,245000.0,-0.03276025778715607,-0.36520340167938464,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.37920258920295946,-0.388244498562301
2003,2,1,3,3,6,-0.033906016263830996,0.7090608437903577,349000.0,-0.033703820432372515,1.0784026075552802,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
2010,2,0,2,3,4,-0.03461634519678358,0.5236781696172258,822500.0,-0.03446700812202059,6.430495529516149,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.37920258920295946,-0.388244498562301
1980,2,2,3,2,7,-0.03320713106512621,-0.6249299456204269,210000.0,-0.03338530332805313,-0.4348540830438166,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.37920258920295946,-0.388244498562301
1925,0,2,3,2,7,-0.032361112140378304,0.32109504113937026,225000.0,-0.032269539818910384,-0.2898571070287844,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.37920258920295946,-0.388244498562301
