year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,total_sqft,building_ratio,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan,encoded_city,encoded_state
1882,1,1,2,1,7,-0.03398342185766272,-0.9526592323471821,60000.0,-0.9526592323494818,-0.29566425676021457,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1926,2,1,3,1,7,-0.0333745749747655,-0.32069130956317865,203000.0,-0.32069130956547837,-0.20178372594021793,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1932,3,1,3,2,7,-0.030559646529162793,0.27130273858689685,315000.0,0.2713027385845971,-0.5633529132077226,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1902,4,2,6,5,7,-0.02877809456639951,4.60561285960851,1795000.0,4.605612859606211,-0.08100925766763893,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1951,2,1,3,2,7,-0.03335085366763964,0.06477105297826921,203000.0,0.06477105297596948,0.00017865087717927082,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1978,2,2,2,3,6,-0.03459799457331445,-0.4901043972974446,210000.0,-0.49010439729974437,2.9318252773839104,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.21761234163032728,-0.1425786499400809
1993,2,2,4,3,7,-0.03274500603047098,1.107898829139817,858000.0,1.1078988291375174,0.1426820191445737,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.21761234163032728,-0.1425786499400809
1909,2,2,6,2,9,-0.0333745749747655,1.803634599554134,485000.0,1.8036345995518344,0.9939489657217793,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1965,0,2,2,1,6,-0.034609718897526086,-0.6709385920699757,144000.0,-0.6709385920722755,2.4733972047495802,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1963,2,1,4,2,7,-0.032721284723345116,-0.18268626618414174,307000.0,-0.1826862661864415,-0.3712540286948333,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1917,1,1,2,1,7,-0.03352889980043493,-0.6138330568786501,239000.0,-0.6138330568809498,-0.3009791474444091,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1953,0,1,3,2,7,-0.03327968974626204,-0.5253194773320954,226500.0,-0.5253194773343951,-0.35398244097916337,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1922,2,2,4,3,7,-0.03316081055193012,0.5720585572612117,675000.0,0.572058557258912,0.14440118609174463,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1947,1,1,2,2,7,-0.03363578201185262,-0.9183959112323867,224900.0,-0.9183959112346864,-0.4542356638882111,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.21761234163032728,-0.1425786499400809
1919,1,1,1,2,7,-0.033434014571931465,-1.0602079902908452,170000.0,-1.060207990293145,-0.6050662677544681,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.21761234163032728,-0.1425786499400809
1956,0,0,0,0,10,-0.03339829628189137,-1.603662333528294,30000.0,-1.6036623335305937,-0.9239376992199547,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1900,1,1,0,1,7,-0.03375466120618455,-0.8536763046822177,220000.0,-0.8536763046845174,-0.3533331972780956,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1926,2,1,4,2,7,-0.03345773587905733,-0.22075662297835882,325000.0,-0.22075662298065857,-0.09854820225365782,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1941,1,1,2,1,7,-0.033327132360513774,-0.40254257667074533,207000.0,-0.4025425766730451,-0.2691209105886315,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1889,0,2,6,3,9,-0.03352889980043493,0.5634927269825128,389900.0,0.5634927269802131,0.43998213000400427,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1956,2,1,4,2,7,-0.032103712761964824,0.23132886395296892,420000.0,0.23132886395066918,-0.3715738147495808,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.030217188181721012,-0.1425786499400809
2010,2,2,3,3,7,-0.03162874130204232,0.4445228620005845,393000.0,0.4445228619982848,-0.39871844441485343,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02809720146515627,-0.1425786499400809
1951,1,1,2,1,7,-0.03339829628189137,-0.6595174850317106,250000.0,-0.6595174850340103,-0.3837293675160839,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1916,2,2,4,4,7,-0.03316081055193012,0.8632967867369723,705000.0,0.8632967867346726,0.28740717861378307,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.21761234163032728,-0.1425786499400809
1961,0,1,3,2,7,-0.030916011453455967,-0.4805868080988904,290000.0,-0.4805868081011901,-0.6883151902883206,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.8917371415818973,0.8880387080216205
1995,1,1,3,2,7,-0.03162874130204232,-0.3444852825595643,333500.0,-0.34448528256186406,-0.6010450067909822,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.8917371415818973,0.8880387080216205
1986,1,2,3,3,7,-0.03198510622633549,0.011472553466365316,272500.0,0.011472553464065581,-0.457984853231303,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
1915,0,2,6,5,7,-0.032460077686258,2.3737381925475347,905000.0,2.3737381925452348,0.4529455819608508,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
1998,2,2,3,3,7,-0.02117691525542388,1.1155129004986604,700000.0,1.1155129004963606,-0.760230736483558,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.8917371415818973,0.8880387080216205
1999,2,2,3,3,7,-0.02604659968379122,0.6167912264944168,509000.0,0.616791226492117,-0.7161866817863523,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8917371415818973,0.8880387080216205
1995,3,2,4,6,7,0.012672572037078462,5.60686324329642,1660000.0,5.60686324329412,-0.7991319114929174,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8917371415818973,0.8880387080216205
2005,2,2,4,3,7,-0.03305392834051243,1.3610667018213605,707500.0,1.3610667018190608,0.44448901239469274,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
1995,0,2,2,3,6,-0.03364777899476685,-0.432998862106119,246500.0,-0.43299886210841876,-0.11342492781416821,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8917371415818973,0.8880387080216205
2007,1,2,3,3,6,-0.034360508843353205,-0.16936164130616577,280000.0,-0.1693616413084655,1.5592395681911668,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
1981,3,2,3,3,7,-0.023195952948148416,1.1354998378156245,560000.0,1.1354998378133248,-0.7304214533677532,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8917371415818973,0.8880387080216205
1996,2,2,4,3,7,-0.030916011453455967,0.2541710780294992,415000.0,0.2541710780271994,-0.5341621590211838,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
2014,2,2,5,3,7,-0.0329350491461805,1.4800365668032889,641450.0,1.4800365668009892,0.4103665044484129,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.8917371415818973,0.8880387080216205
2000,0,2,3,3,7,-0.0334102932648056,-0.1350983201913704,383000.0,-0.13509832019367016,-0.07660093863010245,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.8917371415818973,0.8880387080216205
2018,3,2,4,4,7,-0.020820550331130706,0.998446553356443,750000.0,0.9984465533541432,-0.7712621242682476,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
2005,0,3,3,3,4,-0.034835480303275705,-0.052295294163948285,270000.0,-0.052295294166248014,0.014993478377828927,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
2003,3,2,4,5,7,-0.015475894442840863,2.6250025473893674,1150000.0,2.6250025473870675,-0.7443228506081722,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
2022,2,1,3,2,7,-0.0268779360680069,-0.10178675799643047,425000.0,-0.10178675799873022,-0.7687383401639631,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0.8917371415818973,0.8880387080216205
2004,2,2,5,6,7,-0.03198510622633549,2.549813592720789,874900.0,2.549813592718489,0.27430521173730876,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8917371415818973,0.8880387080216205
1984,0,2,2,2,6,-0.033766658189098776,-0.5967013963212524,238000.0,-0.5967013963235521,-0.14922223901717244,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
2008,1,2,3,3,6,-0.03447911537898253,-0.031356597927128894,390000.0,-0.031356597929428624,2.7041441617204702,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.8917371415818973,0.8880387080216205
1961,0,0,0,0,7,-0.034835480303275705,-1.603662333528294,690000.0,-1.6036623335305937,0.014993478377828927,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
1990,0,2,3,3,7,-0.024740019180950444,-0.06466816012206883,400000.0,-0.06466816012436856,-0.7985814915333783,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.8917371415818973,0.8880387080216205
1982,0,2,3,3,7,-0.03186622703200357,-0.026597803327851756,375000.0,-0.026597803330151493,-0.4871833375225927,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
1980,0,1,1,1,7,-0.032697563416219246,-0.8917466614764348,310000.0,-0.8917466614787345,-0.6501129074055896,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
1967,1,2,4,3,7,-0.03162874130204232,0.2741580153464631,399000.0,0.2741580153441634,-0.44240536198460856,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8917371415818973,0.8880387080216205
1997,2,2,3,3,7,-0.032460077686258,0.354105764614319,437000.0,0.35410576461201926,-0.246204052560726,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
2008,3,2,4,4,7,-0.02699654260363623,3.8622891432014224,1862500.0,3.8622891431991224,-0.35055631413759264,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
2006,1,2,3,3,7,-0.03257895688058992,0.37504446085113835,356000.0,0.37504446084883863,-0.20286902366536286,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
2002,2,1,3,3,4,-0.034835480303275705,0.3997901927673795,650000.0,0.3997901927650797,0.014993478377828927,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
2006,2,2,3,3,6,-0.034122750454689356,0.5063871917911873,440000.0,0.5063871917888876,1.5105227988747552,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8917371415818973,0.8880387080216205
1987,0,1,3,2,7,-0.026284085413752475,-0.1389053558707921,335000.0,-0.13890535587309186,-0.7830854962325157,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.8917371415818973,0.8880387080216205
2005,2,1,3,3,6,-0.0338852647247281,0.13996000764684793,410000.0,0.1399600076445482,0.5849791533235325,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.8917371415818973,0.8880387080216205
1949,0,2,3,3,7,-0.03174734783767165,0.5692032805016455,1125000.0,0.5692032804993457,-0.3453462962883482,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
2006,1,1,2,2,4,-0.034835480303275705,-0.39873554099132363,280000.0,-0.3987355409936234,0.014993478377828927,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
1978,2,1,3,3,6,-0.03364777899476685,0.5939490124178866,421480.0,0.5939490124155868,0.5975858692157858,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8917371415818973,0.8880387080216205
1980,2,2,4,4,7,-0.032103712761964824,1.6494496545375548,435000.0,1.649449654535255,0.05530491339401722,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.38010503870476586,-0.3891665289853857
1933,1,2,3,2,7,-0.0338852647247281,0.26464042614790884,259900.0,0.2646404261456091,0.6928765920152339,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1988,2,2,6,4,7,-0.03317280753484435,1.03651691015066,355000.0,1.0365169101483602,0.38181718454091607,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
2015,3,1,4,3,7,-0.03290369339538194,0.9499068484438161,360000.0,0.9499068484415164,0.1630470234920149,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1955,0,1,2,1,7,-0.0329350491461805,-0.856531581441784,134000.0,-0.8565315814440837,-0.6006572054299336,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1979,2,1,2,2,6,-0.03363578201185262,0.1570916682042456,190000.0,0.1570916682019459,0.28293558600744195,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1989,2,2,2,2,6,-0.03364777899476685,0.905174179210611,640000.0,0.9051741792083113,0.8130636547846412,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.38010503870476586,-0.3891665289853857
1994,2,2,3,2,7,-0.03306183544288771,-0.6252541639169152,215000.0,-0.625254163919215,-0.47032162478735107,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.38010503870476586,-0.3891665289853857
1998,3,2,3,4,7,-0.032103712761964824,1.609475779903627,415000.0,1.6094757799013273,0.043272090184600494,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.38010503870476586,-0.3891665289853857
1925,2,2,3,3,7,-0.03198510622633549,1.5000235041202528,707000.0,1.500023504117953,-0.028550409432687118,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1979,1,2,2,2,6,-0.034360508843353205,-0.3473405593191306,225000.0,-0.3473405593214303,1.2511080824540206,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1960,2,1,3,2,7,-0.03235401345094809,-0.04848825848452657,262500.0,-0.04848825848682631,-0.408583807519851,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1995,2,1,3,3,7,-0.03252415248136809,0.20467961419701697,260000.0,0.20467961419471722,-0.28057772265372716,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-0.38010503870476586,-0.3891665289853857
1956,1,1,3,1,7,-0.03198510622633549,-0.5795697357638547,187000.0,-0.5795697357661544,-0.6284955882689888,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1976,1,1,2,1,6,-0.03447911537898253,-0.9183959112323867,135000.0,-0.9183959112346864,0.6573086324247825,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
2002,2,1,4,3,7,-0.03298140112562185,0.632971128131959,320000.0,0.6329711281296593,0.06803922997331086,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1969,2,2,4,3,7,-0.032385641860449246,1.0041571068755755,328350.0,1.0041571068732758,-0.04860106749431631,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1926,1,1,2,2,7,-0.03354007880724137,-0.6994913596656385,203000.0,-0.6994913596679383,-0.34997826737908844,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1981,2,2,3,4,7,-0.03174734783767165,1.0783943026242988,520000.0,1.078394302621999,-0.2097587358116029,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
2017,3,2,5,5,7,-0.032222591956296745,2.1158115252667145,737000.0,2.115811525264414,0.24662771724908145,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1974,2,1,3,2,7,-0.03198510622633549,0.2579781137089209,300000.0,0.2579781137066211,-0.38687007001912815,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1900,1,0,2,1,7,-0.033766658189098776,-0.7813426267732052,160000.0,-0.7813426267755049,-0.2912778148955654,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-0.38010503870476586,-0.3891665289853857
1991,2,2,3,3,7,-0.03287233764458339,-0.10749731151556303,277000.0,-0.10749731151786278,-0.2972334094856562,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1950,1,1,2,1,7,-0.032409090508872515,-0.7946672516511812,155350.0,-0.794667251653481,-0.6497674409917017,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1976,2,2,3,3,7,-0.0334102932648056,0.10569668653205257,269000.0,0.10569668652975284,0.062333734363567345,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1978,2,2,2,3,7,-0.03281644261055117,-0.21123903377980455,206000.0,-0.2112390337821043,-0.3568347766755966,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.38010503870476586,-0.3891665289853857
1935,1,2,3,1,7,-0.032899603514843,-0.4120601658692996,262500.0,-0.4120601658715994,-0.4177767891582354,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1976,2,1,5,2,7,-0.032697563416219246,0.4121630587255,324900.0,0.41216305872320025,-0.14858889031243439,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.38010503870476586,-0.3891665289853857
2002,2,1,4,3,7,-0.03330341105338791,0.43024647820275314,270000.0,0.43024647820045336,0.16772409751565423,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
1975,2,2,3,2,7,-0.032697563416219246,-0.15318173966862353,245000.0,-0.15318173967092327,-0.36603798969443013,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.38010503870476586,-0.3891665289853857
2003,2,1,3,3,6,-0.033887173335646274,0.7034012882012606,349000.0,0.7034012881989609,1.0765950255397427,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
2010,2,0,2,3,4,-0.03459799457331445,0.5187600577493078,822500.0,0.5187600577470081,6.42508062370878,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.38010503870476586,-0.3891665289853857
2021,2,1,3,3,6,-0.03174734783767165,0.7862043142286828,425000.0,0.786204314226383,-0.2875631864029315,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38010503870476586,-0.3891665289853857
