baths,type,lot_sqft,sqft,garage_2_or_more,community_security_features,farm,open_floor_plan,encoded_city,encoded_state,sold_price
0,10,0.0398008962673296,-1.6072670025790852,0,0,0,0,0.0113501447584751,-0.4380977210134676,102000.0
2,7,-0.0318864696389577,0.4634765795506933,1,1,0,0,-0.4437354739846774,-0.4380977210134676,272500.0
0,10,-0.0229848792133493,-1.6072670025790852,0,0,0,0,0.0246943744795631,-0.4380977210134676,147500.0
2,7,-0.033193235102111,0.044932191469086,1,0,0,1,0.0246943744795631,-0.4380977210134676,267500.0
3,7,-0.0326235006184885,-0.0506258880016005,1,0,0,0,-0.4437354739846774,-0.4380977210134676,200000.0
1,7,-0.0327790809102859,-0.7243103482699411,0,0,0,0,-0.4437354739846774,-0.4380977210134676,163000.0
1,7,-0.0325785430910864,-0.7319549946275961,0,0,1,0,-0.4437354739846774,-0.4380977210134676,172500.0
3,7,-0.0323363173828414,0.3755631464376616,1,1,0,0,0.0129630957178544,-0.4380977210134676,380000.0
2,7,-0.0348536664474938,-0.3697898734336938,1,0,0,0,-0.4437354739846774,-0.4380977210134676,280000.0
1,7,-0.0324621984595671,-0.6363969151569094,1,0,0,0,-0.4437354739846774,-0.4380977210134676,147000.0
2,7,-0.0320336033650008,0.7119275861744785,1,1,0,0,0.0246943744795631,-0.4380977210134676,339000.0
4,7,-0.0332052237760849,1.770711106709686,1,0,0,0,-0.4437354739846774,-0.4380977210134676,360000.0
2,7,-0.0309369121662535,-0.4796816648249833,0,0,1,0,0.5204545556200496,0.5319637946445283,290000.0
2,7,-0.0316491483882474,-0.3430336111819015,0,0,1,0,0.5204545556200496,0.5319637946445283,333500.0
3,6,-0.0343790239460733,-0.1490507098564077,0,0,0,0,0.5204545556200496,0.5319637946445283,311500.0
3,7,-0.0320052664992444,0.0143536060384663,0,0,0,0,0.5204545556200496,0.5319637946445283,272500.0
5,7,-0.0324799090006649,2.386105138500908,0,0,0,0,0.5204545556200496,0.5319637946445283,905000.0
3,7,-0.033785584584366,-0.1442728058828734,1,1,0,1,0.5204545556200496,0.5319637946445283,315000.0
2,7,-0.0290380696907082,-0.5838399714480318,0,0,0,0,0.5204545556200496,0.5319637946445283,205000.0
3,7,-0.0212045611282277,1.1228273278984309,1,0,0,1,0.5204545556200496,0.5319637946445283,700000.0
2,7,-0.0006715047191851,-0.1719846489293725,1,0,1,0,0.5204545556200496,0.5319637946445283,500000.0
3,7,-0.0260708728821721,0.6221029914720331,1,0,0,0,0.5204545556200496,0.5319637946445283,509000.0
6,7,0.012621482489084,5.632213098120132,1,0,0,0,0.5204545556200496,0.5319637946445283,1660000.0
3,7,-0.0330733483623721,1.3693671729328023,1,1,0,0,0.5204545556200496,0.5319637946445283,707500.0
3,6,-0.0336667877240794,-0.4319026250896401,0,0,0,0,0.5204545556200496,0.5319637946445283,246500.0
3,6,-0.0343790239460733,-0.1672067449558382,0,1,0,0,0.5204545556200496,0.5319637946445283,280000.0
3,7,-0.0232222004640596,1.142894524587275,1,0,0,0,0.5204545556200496,0.5319637946445283,560000.0
3,7,-0.0309369121662535,0.2580267086887171,1,0,0,0,0.5204545556200496,0.5319637946445283,415000.0
3,7,-0.0329545515020855,1.4888147722711604,1,1,0,0,0.5204545556200496,0.5319637946445283,641450.0
3,7,-0.0334294664733691,-0.132805836346391,0,1,0,0,0.5204545556200496,0.5319637946445283,383000.0
2,4,-0.0348536664474938,-0.054448211180428,0,1,0,1,0.5204545556200496,0.5319637946445283,525000.0
4,7,-0.0208484430172307,1.0052908901494864,1,0,0,0,0.5204545556200496,0.5319637946445283,750000.0
3,4,-0.0348536664474938,-0.0496703072068936,0,0,0,0,0.5204545556200496,0.5319637946445283,270000.0
5,7,-0.0155074887618657,2.6383784683035203,1,1,0,0,0.5204545556200496,0.5319637946445283,1150000.0
2,7,-0.0269016334945896,-0.0993605085316507,1,0,1,1,0.5204545556200496,0.5319637946445283,425000.0
6,7,-0.0320052664992444,2.5628875855216777,1,1,0,0,0.5204545556200496,0.5319637946445283,874900.0
2,7,-0.0334294664733691,-0.4166133323743302,0,0,0,0,0.5204545556200496,0.5319637946445283,290000.0
2,6,-0.033785584584366,-0.596262521779221,0,0,0,0,0.5204545556200496,0.5319637946445283,238000.0
3,6,-0.0344975483364969,-0.0286475297233426,0,1,0,1,0.5204545556200496,0.5319637946445283,390000.0
1,7,-0.0329545515020855,-0.961294385357244,0,0,0,0,0.5204545556200496,0.5319637946445283,487000.0
0,7,-0.0348536664474938,-1.6072670025790852,0,0,0,0,0.5204545556200496,0.5319637946445283,690000.0
3,7,-0.024765197298471,-0.0620928575380829,0,0,0,1,0.5204545556200496,0.5319637946445283,400000.0
4,6,-0.0341414302254999,0.7778626610092523,0,1,0,0,0.5204545556200496,0.5319637946445283,725000.0
3,7,-0.0318864696389577,-0.0238696257498083,0,0,0,0,0.5204545556200496,0.5319637946445283,375000.0
1,7,-0.0327172302513752,-0.8924925681383495,0,0,0,0,0.5204545556200496,0.5319637946445283,310000.0
3,7,-0.0316491483882474,0.2780939053775613,0,0,0,0,0.5204545556200496,0.5319637946445283,399000.0
3,7,-0.0324799090006649,0.3583626921329381,1,0,0,0,0.5204545556200496,0.5319637946445283,437000.0
4,7,-0.0270201578850132,3.8806335014224462,1,0,0,0,0.5204545556200496,0.5319637946445283,1862500.0
3,7,-0.0325987058609516,0.3793854696164891,0,0,0,0,0.5204545556200496,0.5319637946445283,356000.0
3,4,-0.0348536664474938,0.4042305702788676,1,1,0,0,0.5204545556200496,0.5319637946445283,650000.0
3,7,-0.0348536664474938,0.0391987067008448,0,0,0,1,0.5204545556200496,0.5319637946445283,350000.0
3,6,-0.0341414302254999,0.5112556192860367,1,0,0,0,0.5204545556200496,0.5319637946445283,440000.0
2,7,-0.0263081941328824,-0.1366281595252185,0,0,1,0,0.5204545556200496,0.5319637946445283,335000.0
2,7,-0.0330733483623721,-0.0276919489286357,0,0,0,0,0.0138007744727946,0.0241081420076403,412000.0
2,6,-0.0335768726692752,-0.5905290370109798,0,0,0,0,-0.4828950676818575,-0.4737659496616077,154900.0
2,6,-0.0341179978172783,-0.5905290370109798,0,0,0,0,-0.4828950676818575,-0.4737659496616077,154000.0
3,7,-0.0321316925156962,0.3191838795499566,0,0,0,0,-0.4828950676818575,-0.4737659496616077,340000.0
3,7,-0.0321191589019963,0.4988330689548473,1,0,0,0,-0.4828950676818575,-0.4737659496616077,430000.0
2,7,-0.0328782599404335,-0.5236383813814992,0,0,0,0,-0.4828950676818575,-0.4737659496616077,250000.0
2,7,-0.0206111217665204,0.380341050411196,1,0,1,0,-0.4828950676818575,-0.4737659496616077,325000.0
2,7,-0.0270201578850132,-0.0315142721074632,1,0,0,1,-0.4828950676818575,-0.4737659496616077,410000.0
3,7,-0.0321218836006267,0.059265903389689,0,0,0,0,-0.4828950676818575,-0.4737659496616077,374000.0
3,7,-0.0293939153318421,0.6488592537238254,0,0,0,0,-0.4828950676818575,-0.4737659496616077,320000.0
3,6,-0.0335790524281796,0.0497100954426203,0,0,0,0,-0.4828950676818575,-0.4737659496616077,275000.0
4,7,-0.0326670957965753,0.5332339775642946,1,0,0,0,-0.4828950676818575,-0.4737659496616077,401000.0
3,7,-0.032079650771855,0.2704492590199064,0,0,0,0,-0.4828950676818575,-0.4737659496616077,800000.0
1,7,-0.0288593294605522,-0.5637727747591876,0,0,0,0,-0.4828950676818575,-0.4737659496616077,265000.0
3,7,-0.0217980004899349,0.1605574676286168,1,0,0,0,-0.4828950676818575,-0.4737659496616077,335000.0
2,7,-0.0326739075431514,0.394674762331799,0,0,0,0,-0.4828950676818575,-0.4737659496616077,285000.0
2,4,-0.0348536664474938,-0.6516862078722193,0,0,0,0,-0.4828950676818575,-0.4737659496616077,118000.0
2,6,-0.0341250820337174,0.1166007510721009,0,0,0,0,-0.4828950676818575,-0.4737659496616077,249900.0
2,6,-0.0343087267214082,-0.4414584330367087,0,0,0,1,-0.4828950676818575,-0.4737659496616077,250000.0
2,7,-0.032123790889668,0.0611770649791027,0,0,0,0,-0.4828950676818575,-0.4737659496616077,285000.0
2,6,-0.0343065469625039,-0.4032352012484341,0,0,0,0,-0.4828950676818575,-0.4737659496616077,180000.0
3,6,-0.0339545158994526,-0.1509618714458215,0,0,0,0,-0.4828950676818575,-0.4737659496616077,145000.0
3,7,-0.030901763553921,1.3406997490915964,0,0,0,1,-0.4828950676818575,-0.4737659496616077,405000.0
1,1,-0.0293939153318421,-0.6707978237663565,0,0,0,0,-0.4828950676818575,-0.4737659496616077,75000.0
3,7,-0.0229848792133493,0.8485756398175603,1,0,0,0,-0.4828950676818575,-0.4737659496616077,505000.0
3,6,-0.0341942893789302,0.2608934510728377,0,0,0,0,-0.4828950676818575,-0.4737659496616077,241000.0
3,6,-0.0334093037035039,-0.3076771217777475,0,0,0,0,-0.4828950676818575,-0.4737659496616077,217000.0
4,7,-0.0288675035564434,2.388971880885028,1,0,0,1,-0.4828950676818575,-0.4737659496616077,510000.0
2,7,-0.0329948770418158,0.5963023100149477,0,0,0,0,-0.4828950676818575,-0.4737659496616077,250000.0
0,9,-0.0341452448035825,1.3435664914757168,0,0,0,0,-0.4828950676818575,-0.4737659496616077,280000.0
2,7,-0.0229848792133493,-0.6660199197928223,0,0,0,0,-0.4828950676818575,-0.4737659496616077,250000.0
2,4,-0.0348536664474938,-0.8428023668135924,0,0,0,0,-0.4828950676818575,-0.4737659496616077,115000.0
2,7,-0.0315303515279608,0.0841110040520675,0,0,0,0,-0.4828950676818575,-0.4737659496616077,290000.0
2,6,-0.0335479908637927,-0.5905290370109798,0,0,0,0,-0.4828950676818575,-0.4737659496616077,149900.0
2,7,-0.0320265191485617,0.2494264815363553,1,0,0,0,-0.4828950676818575,-0.4737659496616077,450000.0
3,7,-0.0323741906938043,0.4950107457760199,0,0,0,0,-0.4828950676818575,-0.4737659496616077,283000.0
1,7,-0.0320690244471964,-0.5905290370109798,0,0,1,0,-0.4828950676818575,-0.4737659496616077,231000.0
3,7,-0.0272705576891496,1.0396917987589336,1,0,0,0,-0.4828950676818575,-0.4737659496616077,585000.0
2,6,-0.0341452448035825,-0.4586588873414323,0,0,0,0,-0.4828950676818575,-0.4737659496616077,300000.0
3,7,-0.0319109919266316,1.7678443643255657,1,0,1,0,-0.4828950676818575,-0.4737659496616077,455555.0
3,7,-0.0318853797595055,0.5905688252467065,1,0,0,0,-0.4828950676818575,-0.4737659496616077,390000.0
2,7,-0.0327273116363078,0.1070449431250323,1,0,0,1,-0.4828950676818575,-0.4737659496616077,405000.0
4,9,-0.0336667877240794,0.2962499404769917,0,0,0,0,0.8297515957477136,0.8098667034269715,475000.0
3,9,-0.033785584584366,1.4028125007475425,0,0,0,0,0.8297515957477136,0.8098667034269715,570000.0
2,4,-0.0348536664474938,-0.2264527542276639,0,0,0,1,0.0129217165974268,0.8098667034269715,325000.0
3,7,-0.0317202630225016,2.0879639305523656,1,0,0,0,0.8297515957477136,0.8098667034269715,541000.0
1,7,-0.0343787514762102,-0.7157101211175793,0,0,0,0,0.8297515957477136,0.8098667034269715,315000.0
2,7,-0.0330875167952504,-0.1576509370087695,1,0,0,0,0.8297515957477136,0.8098667034269715,395000.0
2,7,-0.0338114692213551,-0.4299914635002264,0,0,0,0,0.8297515957477136,0.8098667034269715,324000.0
3,9,-0.033785584584366,1.3703227537275091,0,0,0,0,0.8297515957477136,0.8098667034269715,550000.0
4,9,-0.0336880403733967,2.4807076371768875,0,0,0,0,0.8297515957477136,0.8098667034269715,960000.0
0,10,-0.0337866744638182,-1.6072670025790852,0,0,0,0,0.8297515957477136,0.8098667034269715,120000.0
3,9,-0.0339468867432874,0.9097328106787996,0,0,0,0,0.8297515957477136,0.8098667034269715,534000.0
5,7,-0.0287519763345133,1.5490163623376931,1,1,0,0,0.8297515957477136,0.8098667034269715,2500000.0
2,9,-0.0314118271375371,0.6861269047173931,0,0,0,0,0.8297515957477136,0.8098667034269715,440000.0
4,7,-0.0331921452226588,1.4620585100193684,1,1,0,0,0.8297515957477136,0.8098667034269715,1410000.0
2,7,-0.0327076938061687,3.124769092809315,1,1,1,0,0.8297515957477136,0.8098667034269715,1325000.0
2,7,-0.031767672778671,0.5561679166372593,1,0,0,0,0.8297515957477136,0.8098667034269715,412000.0
5,7,-0.0290320753537213,4.652742783545594,1,0,0,0,0.8297515957477136,0.8098667034269715,2800000.0
3,9,-0.0337795902473791,0.8256417007445955,0,0,0,0,0.8297515957477136,0.8098667034269715,410000.0
2,7,-0.0338733198802658,-0.1165609628363743,0,0,0,0,0.8297515957477136,0.8098667034269715,235001.0
3,9,-0.0329142259623551,0.921199780215282,0,0,0,0,0.8297515957477136,0.8098667034269715,580000.0
2,7,-0.0337498910323074,0.4414982212724354,0,0,0,0,0.8297515957477136,0.8098667034269715,265000.0
2,9,-0.0337640594651856,0.2503820623310622,0,0,0,0,0.8297515957477136,0.8098667034269715,430000.0
3,9,-0.0334294664733691,1.2747646742568226,0,0,0,0,0.8297515957477136,0.8098667034269715,739900.0
1,7,-0.0340229058350763,-0.2312306582011982,0,0,0,0,0.8297515957477136,0.8098667034269715,315000.0
2,7,-0.0335302803226949,0.3631405961064724,1,0,0,0,0.8297515957477136,0.8098667034269715,320000.0
2,7,-0.0321286953472027,0.7339059444527364,1,1,0,0,0.8297515957477136,0.8098667034269715,599000.0
2,7,-0.0340229058350763,0.7233945557109609,0,1,0,0,0.8297515957477136,0.8098667034269715,340000.0
2,7,-0.0334913171322798,-0.1031828317104781,0,0,0,0,0.8297515957477136,0.8098667034269715,431000.0
4,9,-0.0339041089747896,1.6952202239278436,0,0,0,0,0.8297515957477136,0.8098667034269715,450000.0
2,7,-0.0339812179460308,0.4004082471000402,1,0,0,0,0.8297515957477136,0.8098667034269715,280000.0
1,7,-0.0340763099282327,-0.3917682317119517,0,0,0,0,0.8297515957477136,0.8098667034269715,300000.0
3,9,-0.0339812179460308,1.4515471212775928,1,0,0,0,0.8297515957477136,0.8098667034269715,590000.0
2,9,-0.0334910446624168,0.1471793365027207,0,0,0,0,0.8297515957477136,0.8098667034269715,425000.0
2,7,-0.0339812179460308,-0.1337614171410979,0,0,0,0,0.8297515957477136,0.8098667034269715,345000.0
2,9,-0.033957513067946,-1.6072670025790852,0,0,0,0,0.8297515957477136,0.8098667034269715,371000.0
1,4,-0.0329545515020855,-0.8428023668135924,0,0,0,0,0.8297515957477136,0.8098667034269715,220000.0
3,9,-0.0331921452226588,1.4869036106817468,0,0,0,0,-0.5489043841176359,-0.5399318517549423,345000.0
3,7,-0.0322425877499546,0.001931055707277,0,0,0,0,-0.5489043841176359,-0.5399318517549423,259900.0
2,9,-0.0328360271116619,1.2652088663097538,0,0,0,0,-0.5489043841176359,-0.5399318517549423,350000.0
2,9,-0.0331921452226588,0.9288444265729372,1,0,0,0,-0.5489043841176359,-0.5399318517549423,282000.0
6,9,-0.0324799090006649,3.6990731504281418,0,0,0,0,-0.5489043841176359,-0.5399318517549423,542500.0
3,9,-0.0328360271116619,2.056429764327039,1,0,0,0,-0.5489043841176359,-0.5399318517549423,450000.0
1,7,-0.0324799090006649,-0.1356725787305116,0,0,0,0,-0.5489043841176359,-0.5399318517549423,215000.0
2,9,-0.0328360271116619,2.7807600067148432,0,0,0,0,-0.5489043841176359,-0.5399318517549423,362500.0
3,7,-0.0325987058609516,1.8729582517433208,0,0,0,0,-0.5489043841176359,-0.5399318517549423,425000.0
2,7,-0.0324799090006649,0.1223342358403421,0,0,0,0,-0.5489043841176359,-0.5399318517549423,265000.0
2,7,-0.0315303515279608,0.2886052941193369,0,0,0,0,-0.5489043841176359,-0.5399318517549423,305000.0
1,4,-0.0348536664474938,-1.0855198886691364,0,0,0,0,-0.5489043841176359,-0.5399318517549423,60000.0
3,6,-0.0348536664474938,-0.2512978548900424,0,0,0,0,-0.5489043841176359,-0.5399318517549423,137000.0
1,4,-0.0348536664474938,-0.9823171628407948,0,0,0,0,-0.5489043841176359,-0.5399318517549423,65000.0
2,9,-0.0327172302513752,1.0416029603483472,1,0,0,0,-0.5489043841176359,-0.5399318517549423,350000.0
3,9,-0.0330733483623721,3.461133532546132,1,0,0,0,-0.5489043841176359,-0.5399318517549423,440000.0
1,4,-0.0348536664474938,-0.995695293966691,0,0,0,0,-0.5489043841176359,-0.5399318517549423,57000.0
2,9,-0.0327172302513752,0.0439766106743791,1,0,0,0,-0.5489043841176359,-0.5399318517549423,230000.0
3,9,-0.0331921452226588,2.027762340485833,0,0,0,0,-0.5489043841176359,-0.5399318517549423,350000.0
2,9,-0.0333106696130824,-0.0018912674715503,0,0,0,0,-0.5489043841176359,-0.5399318517549423,280000.0
3,9,-0.0329545515020855,1.2308079577003068,1,0,0,0,-0.5489043841176359,-0.5399318517549423,370000.0
3,9,-0.0342602270857866,1.0072020517389,0,0,0,0,-0.5489043841176359,-0.5399318517549423,300000.0
3,9,-0.032123790889668,0.3746075656429548,0,0,0,0,-0.5489043841176359,-0.5399318517549423,360000.0
6,9,-0.0330733483623721,3.266195050425931,0,0,0,0,-0.5489043841176359,-0.5399318517549423,610000.0
2,4,-0.0348536664474938,-0.6755757277398909,0,0,0,1,-0.5489043841176359,-0.5399318517549423,123000.0
4,9,-0.0336667877240794,2.6890242504229844,0,0,0,0,-0.5489043841176359,-0.5399318517549423,325000.0
2,7,-0.0318864696389577,0.2026030225957189,0,0,0,0,-0.5489043841176359,-0.5399318517549423,300000.0
1,4,-0.0348536664474938,-0.9861394860196224,0,0,0,0,-0.5489043841176359,-0.5399318517549423,65000.0
3,9,-0.0324799090006649,0.779773822598666,0,0,0,0,-0.5489043841176359,-0.5399318517549423,380000.0
1,7,-0.0335479908637927,-0.6115518144945309,0,0,0,0,-0.5489043841176359,-0.5399318517549423,261250.0
0,10,-0.0334294664733691,-1.6072670025790852,0,0,1,0,-0.5489043841176359,-0.5399318517549423,25000.0
3,9,-0.0331921452226588,0.6049025371673095,0,0,0,0,-0.5489043841176359,-0.5399318517549423,303000.0
1,9,-0.0334294664733691,5.014907904739496,0,0,0,0,-0.5489043841176359,-0.5399318517549423,307000.0
2,9,-0.0331921452226588,1.9245596146574917,1,0,0,0,-0.5489043841176359,-0.5399318517549423,285000.0
4,7,-0.0323611121403783,2.597288494131125,0,0,0,0,-0.5489043841176359,-0.5399318517549423,700000.0
2,7,-0.0331921452226588,-0.1643400025717176,0,0,0,0,-0.5489043841176359,-0.5399318517549423,220000.0
6,9,-0.0339041089747896,2.0220288557175916,0,0,0,0,-0.5489043841176359,-0.5399318517549423,412000.0
3,7,-0.0314118271375371,1.4028125007475425,1,0,1,0,-0.5489043841176359,-0.5399318517549423,290000.0
2,7,-0.0289146408427499,-0.1089163164787193,1,0,1,0,-0.4828950676818575,-0.4737659496616077,355000.0
3,6,-0.0339041089747896,0.1433570133238932,1,0,0,1,0.5204545556200496,0.5319637946445283,410000.0
3,7,-0.031767672778671,0.5743239517366898,0,0,0,0,0.5204545556200496,0.5319637946445283,1125000.0
2,7,0.0246090665835151,-0.4452807562155362,0,0,0,0,0.0129630957178544,-0.4380977210134676,165000.0
3,6,-0.033346363165141,-0.3430336111819015,1,0,1,0,-0.8506179551257689,-0.4078863643084413,304000.0
1,4,-0.0347348695872072,-0.603907168136876,0,0,0,0,-0.7126202182246925,-0.645578266383981,178000.0
1,7,-0.0331921452226588,-0.6134629760839446,0,0,1,0,-0.7126202182246925,-0.645578266383981,245000.0
3,4,-0.0347348695872072,-0.1356725787305116,0,0,0,0,-0.7126202182246925,-0.645578266383981,185000.0
2,7,-0.0340229058350763,-0.3267887376718848,0,0,0,0,-0.7126202182246925,-0.645578266383981,191500.0
3,7,-0.033785584584366,-0.0706930846904447,1,0,0,0,-0.7126202182246925,-0.645578266383981,365000.0
3,4,-0.0348536664474938,-0.3889014893278311,0,0,0,0,-0.7126202182246925,-0.645578266383981,205000.0
2,7,-0.0330733483623721,-0.0477591456174799,0,0,0,0,-0.7126202182246925,-0.645578266383981,277875.0
3,7,-0.0309369121662535,0.2274481232580974,1,0,1,0,-0.7126202182246925,-0.645578266383981,326000.0
2,9,37.85031518494167,0.1586463060392031,0,0,0,0,-0.7126202182246925,-0.645578266383981,115000.0
1,7,-0.0311742334169638,-0.3688342926389869,1,0,0,0,0.014083988913762,-0.645578266383981,270000.0
1,7,-0.0308183877758299,-0.3745677774072281,0,0,1,0,-0.0264802681006141,-0.645578266383981,295000.0
3,9,-0.0342602270857866,1.1161382623354827,0,0,0,0,-0.7126202182246925,-0.645578266383981,350000.0
2,7,-0.033785584584366,0.0936668119991362,0,0,0,0,-0.7126202182246925,-0.645578266383981,247000.0
1,7,-0.0276135972467205,-0.3086327025724544,0,0,0,0,-0.7126202182246925,-0.645578266383981,144815.0
2,7,-0.0334294664733691,-0.2713650515788866,0,0,0,0,-0.7126202182246925,-0.645578266383981,255000.0
1,7,-0.0331921452226588,-0.632574591978082,0,0,1,0,-0.7126202182246925,-0.645578266383981,283500.0
3,9,-0.0339041089747896,1.3741450769063366,0,0,0,0,-0.7126202182246925,-0.645578266383981,205000.0
1,7,-0.0324799090006649,-0.517904896613258,0,0,0,0,-0.7126202182246925,-0.645578266383981,293500.0
2,7,-0.0316491483882474,-0.2235860118435433,1,0,0,0,-0.7126202182246925,-0.645578266383981,259000.0
1,7,-0.0334294664733691,-0.554216966812119,0,0,1,0,-0.7126202182246925,-0.645578266383981,240300.0
5,7,-0.0229848792133493,2.33354819479203,0,1,0,0,0.014083988913762,-0.645578266383981,599000.0
2,7,-0.0328360271116619,-0.6516862078722193,0,0,1,0,-0.7126202182246925,-0.645578266383981,271000.0
2,9,-0.0339041089747896,0.0325096411378967,0,0,0,0,-0.7126202182246925,-0.645578266383981,168000.0
2,7,-0.0336667877240794,-0.1165609628363743,0,0,0,0,-0.7126202182246925,-0.645578266383981,220000.0
2,9,-0.0335479908637927,0.5198558464383984,1,0,0,0,-0.7126202182246925,-0.645578266383981,347000.0
2,7,-0.0323611121403783,0.565723724584328,1,0,1,1,0.014083988913762,-0.645578266383981,519000.0
4,7,-0.019424243043106,0.0649993881579302,0,0,0,0,-0.7126202182246925,-0.645578266383981,300000.0
2,9,-0.0340229058350763,-1.6072670025790852,0,0,0,0,-0.7126202182246925,-0.645578266383981,221000.0
1,7,-0.0328360271116619,-0.5933957793951005,0,0,1,0,-0.7126202182246925,-0.645578266383981,200000.0
1,7,-0.0341414302254999,-0.7625335800582157,0,0,0,0,-0.7126202182246925,-0.645578266383981,152500.0
2,7,-0.0339041089747896,-0.3478115151554359,0,0,0,0,-0.7126202182246925,-0.645578266383981,114580.0
2,9,-0.0343790239460733,0.6861269047173931,0,0,0,0,-0.7126202182246925,-0.645578266383981,185000.0
2,7,-0.0336667877240794,0.1510016596815481,1,0,0,0,-0.7126202182246925,-0.645578266383981,255900.0
1,7,-0.0315303515279608,-0.4825484072091039,1,1,0,0,-0.7126202182246925,-0.645578266383981,260000.0
3,7,-0.0327172302513752,0.3621850153117655,0,1,0,0,-0.7126202182246925,-0.645578266383981,375000.0
2,9,-0.0344975483364969,-0.1165609628363743,0,0,0,0,-0.7126202182246925,-0.645578266383981,118000.0
3,9,-0.0312930302772505,1.876780574922148,0,0,0,0,-0.7126202182246925,-0.645578266383981,302500.0
3,7,-0.0320052664992444,0.2274481232580974,0,0,0,0,-0.7126202182246925,-0.645578266383981,375000.0
3,9,-0.0341414302254999,0.9001770027317311,0,0,0,0,-0.7126202182246925,-0.645578266383981,247200.0
3,7,-0.0332801529884216,0.2073809265692532,1,1,0,0,0.3294366506567512,0.2669895250378065,515000.0
2,4,-0.0348536664474938,-0.5217272197920855,0,1,0,0,0.0788570594086942,0.0886519278853155,245000.0
2,7,-0.0321488581170679,-0.3602340654866251,1,0,0,0,3.798864391984925,3.8181505932275424,630000.0
2,7,-0.0317916501266188,-0.2025632343599922,1,0,1,0,2.553728141152354,2.5700606611706927,240000.0
2,1,-0.0348536664474938,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,29900.0
2,7,-0.0332275663048544,-0.3841235853542968,0,0,0,0,2.553728141152354,2.5700606611706927,155000.0
3,6,-0.0348536664474938,-0.1433172250881665,1,0,0,0,2.553728141152354,2.5700606611706927,42900.0
2,1,-0.0348536664474938,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,19900.0
2,7,-0.0337547954898422,-0.3086327025724544,0,0,0,0,2.553728141152354,2.5700606611706927,42000.0
2,1,-0.0348536664474938,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,18900.0
2,7,-0.0330733483623721,-0.0095359138292053,1,0,0,0,2.553728141152354,2.5700606611706927,214000.0
0,10,-0.0331327467925155,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,3800.0
2,1,-0.0348536664474938,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,15900.0
2,7,-0.0308183877758299,0.5313228159748808,1,0,1,0,2.553728141152354,2.5700606611706927,300000.0
0,10,-0.0331921452226588,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,4500.0
0,10,-0.0329545515020855,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,5000.0
2,7,-0.0308183877758299,-0.0391589184651181,1,0,0,0,2.553728141152354,2.5700606611706927,250000.0
1,7,-0.0333106696130824,-0.4519698217784842,0,0,0,0,2.553728141152354,2.5700606611706927,94500.0
0,3,-0.0348536664474938,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,119900.0
0,7,-0.0348536664474938,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,359900.0
2,1,-0.0348536664474938,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,14900.0
1,7,-0.0334398203281647,-0.410879847606089,0,0,0,0,2.553728141152354,2.5700606611706927,20700.0
2,1,-0.0348536664474938,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,5900.0
0,7,-0.0318769331937512,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,130000.0
0,7,-0.0332297460637587,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,68000.0
0,7,-0.0229848792133493,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,142000.0
0,7,-0.0317377010937363,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,207000.0
0,7,-0.0320019968608878,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,346001.0
2,1,-0.0348536664474938,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,32900.0
0,7,-0.0327327610335686,-0.3076771217777475,0,0,0,0,2.553728141152354,2.5700606611706927,141000.0
0,7,-0.0332845125062303,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,10000.0
0,7,-0.0332845125062303,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,10000.0
0,7,-0.0330733483623721,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,230000.0
0,7,-0.0307666185018518,-1.6072670025790852,0,0,0,0,2.553728141152354,2.5700606611706927,475000.0
4,6,-0.0346163451967835,0.1357123669662383,0,0,0,0,-0.6804017036708362,-0.6863101894645225,210000.0
1,7,-0.0325987058609516,-0.7654003224423364,0,0,0,0,-0.6093746223290184,-0.6156115897654246,56000.0
4,7,-0.032123790889668,2.0029172398234545,0,1,0,0,0.924753644066775,0.937221951326348,1450000.0
2,7,-0.0331921452226588,-0.6000848449580485,0,0,0,0,-0.5012461312252986,-0.4921605451412505,211000.0
4,7,-0.0310557090265402,2.6068443020781937,0,1,0,0,-1.1333932447748238,-1.1258072223401552,402000.0
1,7,-0.0335956730898252,-0.6096406529051172,0,0,1,0,-1.1333932447748238,-1.1258072223401552,117000.0
