property_id,year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,sold_date,last_update_date,city,state,total_sqft,building_ratio,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan,encoded_city,encoded_state
5444551212,1952,,1,3,2,7,11250.0,1126.0,135500.0,2023-11-22,2023-11-30 00:00:00,Dover,Delaware,,0.1000888888888889,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297708.44,297708.44
6663763535,1993,2,1,4,2,7,13068.0,1824.0,410000.0,2024-01-16,2024-01-16 00:00:00,Tallahassee,Florida,,0.13957759412304868,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,304938.73,304938.73
5959840238,2009,2,1,3,3,7,8276.0,2521.0,490000.0,2024-01-16,2024-01-16 00:00:00,Tallahassee,Florida,,0.3046157564040599,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,304938.73,304938.73
5790648397,1994,,1,3,2,7,6098.0,1054.0,211000.0,2024-01-12,2024-01-15 00:00:00,Tallahassee,Florida,,0.17284355526402098,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6512480131,1967,,2,2,2,4,,1024.0,200000.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.3488053178784529,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6066017818,1982,,2,3,3,6,3920.0,1792.0,284900.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.45714285714285713,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,304938.73,304938.73
6513905808,1955,,2,2,2,7,10454.0,1296.0,415000.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.1239716854792424,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,304938.73,304938.73
6592350617,1997,2,1,3,2,7,41382.0,1222.0,194628.0,2024-01-12,2024-01-16 00:00:00,Tallahassee,Florida,,0.029529747233096516,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
5473936524,1988,2,1,4,2,7,23958.0,2584.0,520000.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.1078554136405376,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,304938.73,304938.73
6143221479,1963,,1,2,2,7,55757.0,1116.0,68000.0,2024-01-12,2024-01-16 00:00:00,Tallahassee,Florida,,0.02001542407231379,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
5493415239,1984,,2,2,2,6,3485.0,928.0,145000.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.26628407460545195,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6409080870,2001,2,1,3,2,6,4792.0,1648.0,350000.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.34390651085141904,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,304938.73,304938.73
5520668016,1977,2,1,3,2,7,19166.0,1512.0,169500.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.07888970051132213,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6437216656,2001,2,1,3,2,7,6970.0,1411.0,297000.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.20243902439024392,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6751636628,1999,2,1,3,3,7,96268.0,2667.0,570000.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.027703909918145177,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6947927166,2019,2,2,3,3,7,3485.0,1768.0,460000.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.5073170731707317,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,304938.73,304938.73
6455260587,1998,2,1,3,2,7,6098.0,1624.0,312000.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.2663168251885864,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,304938.73,304938.73
6669577022,1995,2,1,4,2,7,6098.0,1893.0,425000.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.3104296490652673,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6733823507,1991,,1,2,2,6,1307.0,1174.0,244500.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.8982402448355011,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,304938.73,304938.73
5834621017,2006,2,1,3,2,7,6970.0,1706.0,299000.0,2024-01-12,2024-01-14 00:00:00,Tallahassee,Florida,,0.24476327116212337,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,304938.73,304938.73
6212685196,1960,,1,4,2,7,5227.0,1088.0,59000.0,2024-01-12,2024-01-16 00:00:00,Tallahassee,Florida,,0.20814999043428353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6276484489,1958,,1,3,1,7,7841.0,850.0,79000.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.10840454023721464,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,304938.73,304938.73
5676878928,2004,2,1,4,4,7,27443.0,3281.0,660000.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.11955689975585759,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,304938.73,304938.73
5591530349,2007,2,2,5,4,7,9148.0,2966.0,570000.0,2024-01-12,2024-01-14 00:00:00,Tallahassee,Florida,,0.32422387407083514,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,304938.73,304938.73
5754537698,1956,,,,0,10,69696.0,,60000.0,2024-01-12,2024-01-12 00:00:00,Tallahassee,Florida,,0.3488053178784529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6179294911,1956,,,,0,10,221285.0,,55000.0,2024-01-11,2024-01-11 00:00:00,Tallahassee,Florida,,0.3488053178784529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6932637311,1976,,2,3,2,7,10890.0,1250.0,228000.0,2024-01-11,2024-01-12 00:00:00,Tallahassee,Florida,,0.1147842056932966,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
5830508890,2004,,2,3,3,4,871.0,1209.0,151000.0,2024-01-11,2024-01-11 00:00:00,Tallahassee,Florida,,1.3880597014925373,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,304938.73,304938.73
5037801826,1981,2,2,4,3,7,35284.0,2440.0,430000.0,2024-01-11,2024-01-11 00:00:00,Tallahassee,Florida,,0.06915315723840834,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6403304649,1999,,1,3,2,7,12632.0,1137.0,172000.0,2024-01-11,2024-01-12 00:00:00,Tallahassee,Florida,,0.09000949968334389,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
5840435696,1966,,1,3,2,7,12197.0,1452.0,295000.0,2024-01-11,2024-01-15 00:00:00,Tallahassee,Florida,,0.11904566696728704,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,304938.73,304938.73
5314315119,1971,,1,4,3,7,10019.0,1512.0,185000.0,2024-01-11,2024-01-11 00:00:00,Tallahassee,Florida,,0.1509132647968859,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6022826591,1994,2,1,3,2,7,11326.0,1553.0,282000.0,2024-01-11,2024-01-12 00:00:00,Tallahassee,Florida,,0.13711813526399436,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6369349598,2005,2,1,3,3,7,8276.0,2045.0,472500.0,2024-01-11,2024-01-11 00:00:00,Tallahassee,Florida,,0.2471000483325278,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,304938.73,304938.73
5654985447,1967,,,1,1,4,871.0,710.0,68000.0,2024-01-10,2024-01-10 00:00:00,Tallahassee,Florida,,0.8151549942594719,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
9922392645,2020,3,1,4,3,7,23087.0,2670.0,810000.0,2024-01-10,2024-01-11 00:00:00,Tallahassee,Florida,,0.11564949971845627,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6106004175,1988,,2,2,2,6,7841.0,960.0,194900.0,2024-01-10,2024-01-10 00:00:00,Tallahassee,Florida,,0.12243336309144241,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,304938.73,304938.73
6570263286,1977,,1,4,2,7,40946.0,1865.0,278000.0,2024-01-10,2024-01-10 00:00:00,Tallahassee,Florida,,0.04554779465637669,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
6378704970,1970,,1,3,2,7,22651.0,2590.0,236000.0,2024-01-10,2024-01-11 00:00:00,Tallahassee,Florida,,0.11434373758332965,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,304938.73,304938.73
5975891405,2002,2,1,4,2,7,10890.0,2123.0,415000.0,2024-01-10,2024-01-12 00:00:00,Tallahassee,Florida,,0.19494949494949496,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,304938.73,304938.73
6099173135,2019,,2,3,2,1,44867.0,1155.0,112000.0,2024-01-10,2024-01-11 00:00:00,Tallahassee,Florida,,0.02574275079679943,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,304938.73,304938.73
5345433617,2016,2,1,4,3,7,28750.0,2142.0,559900.0,2024-01-10,2024-01-11 00:00:00,Tallahassee,Florida,,0.07450434782608696,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
5196961029,1991,2,1,3,2,7,6970.0,1248.0,234900.0,2024-01-09,2024-01-12 00:00:00,Tallahassee,Florida,,0.17905308464849354,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,304938.73,304938.73
5634724055,1992,,2,3,2,1,32670.0,1012.0,50000.0,2024-01-08,2024-01-08 00:00:00,Tallahassee,Florida,,0.030976430976430977,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
9389754366,1970,,2,8,8,9,,4290.0,425000.0,2024-01-08,2024-01-08 00:00:00,Tallahassee,Florida,,0.3488053178784529,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,304938.73,304938.73
5467006462,2018,2,1,3,4,7,23087.0,2518.0,875000.0,2024-01-08,2024-01-10 00:00:00,Tallahassee,Florida,,0.1090657079741846,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,304938.73,304938.73
6931859217,1984,3,2,2,3,6,1742.0,1083.0,200000.0,2024-01-08,2024-01-08 00:00:00,Tallahassee,Florida,,0.621699196326062,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,304938.73,304938.73
6509297699,2005,2,1,2,2,4,1002.0,1003.0,388000.0,2024-01-12,2024-01-16 00:00:00,Atlanta,Georgia,,1.0009980039920159,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,520416.35,541697.56
6867035737,1960,1,2,2,1,4,1133.0,1132.0,232000.0,2024-01-12,2024-01-16 00:00:00,Atlanta,Georgia,,0.999117387466902,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,520416.35,541697.56
5012531481,1990,,2,2,3,7,2047.0,1152.0,395000.0,2024-01-12,2024-01-16 00:00:00,Atlanta,Georgia,,0.5627747923790913,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,520416.35,541697.56
6151917495,1983,,1,1,1,4,701.0,700.0,136000.0,2024-01-12,2024-01-16 00:00:00,Sandy Springs,Georgia,,0.9985734664764622,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,407003.77,541697.56
6646913367,1983,,1,1,1,4,1133.0,1111.0,287000.0,2024-01-12,2024-01-12 00:00:00,Sandy Springs,Georgia,,0.9805825242718447,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,407003.77,541697.56
6452331770,2006,2,2,3,3,7,5663.0,2400.0,330000.0,2024-01-12,2024-01-16 00:00:00,Atlanta,Georgia,,0.4238036376478898,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,520416.35,541697.56
9904165467,1956,,,,0,10,64992.0,,270000.0,2024-01-12,2024-01-16 00:00:00,Atlanta,Georgia,,0.3488053178784529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,520416.35,541697.56
6051050696,1966,,1,2,1,4,4356.0,792.0,154000.0,2024-01-11,2024-01-16 00:00:00,Atlanta,Georgia,,0.18181818181818182,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,520416.35,541697.56
9223846849,2005,,1,2,2,4,1045.0,1059.0,350000.0,2024-01-11,2024-01-12 00:00:00,Atlanta,Georgia,,1.0133971291866029,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,520416.35,541697.56
5917772828,2002,1,2,3,3,6,2178.0,1507.0,225900.0,2024-01-11,2024-01-12 00:00:00,Atlanta,Georgia,,0.6919191919191919,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,520416.35,541697.56
5011451471,1945,,1,4,2,7,5314.0,1373.0,188000.0,2024-01-11,2024-01-15 00:00:00,Atlanta,Georgia,,0.25837410613473843,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,520416.35,541697.56
6204334109,1956,,1,4,2,7,13068.0,2046.0,642500.0,2024-01-11,2024-01-12 00:00:00,Atlanta,Georgia,,0.15656565656565657,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520416.35,541697.56
6687434745,1937,,1,3,2,7,10193.0,1448.0,325000.0,2024-01-11,2024-01-11 00:00:00,Hapeville,Georgia,,0.14205827528696163,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,405288.48,541697.56
9514481527,2018,2,3,6,5,7,9583.0,5526.0,620000.0,2024-01-11,2024-01-12 00:00:00,Atlanta,Georgia,,0.5766461442137117,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,520416.35,541697.56
5092705900,1940,,1,1,1,4,601.0,581.0,247400.0,2024-01-10,2024-01-11 00:00:00,Atlanta,Georgia,,0.9667221297836939,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,520416.35,541697.56
5713518381,1950,,1,3,1,7,12023.0,920.0,135000.0,2024-01-10,2024-01-12 00:00:00,Atlanta,Georgia,,0.07652000332695667,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520416.35,541697.56
6057968770,2014,2,3,3,4,6,1002.0,2140.0,585000.0,2024-01-10,2024-01-11 00:00:00,Sandy Springs,Georgia,,2.1357285429141717,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,407003.77,541697.56
5395499051,1983,2,3,2,3,4,1363.0,1364.0,230000.0,2024-01-10,2024-01-16 00:00:00,Atlanta,Georgia,,1.0007336757153338,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,520416.35,541697.56
6723487327,1965,1,1,1,1,4,784.0,786.0,220000.0,2024-01-10,2024-01-12 00:00:00,Atlanta,Georgia,,1.0025510204081634,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,520416.35,541697.56
6866684449,1926,2,3,4,5,7,74052.0,4569.0,1915000.0,2024-01-10,2024-01-12 00:00:00,Atlanta,Georgia,,0.061699886566196724,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,520416.35,541697.56
6270915016,2005,,2,3,3,6,1307.0,1529.0,200000.0,2024-01-09,2024-01-09 00:00:00,Atlanta,Georgia,,1.1698546289211935,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520416.35,541697.56
5097714424,1979,2,1,5,5,7,19689.0,5465.0,1375000.0,2024-01-09,2024-01-10 00:00:00,Sandy Springs,Georgia,,0.2775661536898776,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407003.77,541697.56
9794315846,2019,2,3,3,4,6,1307.0,,710000.0,2024-01-09,2024-01-09 00:00:00,Sandy Springs,Georgia,,0.3488053178784529,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407003.77,541697.56
6768969478,2005,,1,3,2,7,7231.0,1300.0,200000.0,2024-01-09,2024-01-10 00:00:00,Atlanta,Georgia,,0.17978149633522333,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,520416.35,541697.56
5463775300,2010,3,1,1,2,4,,1315.0,670000.0,2024-01-09,2024-01-10 00:00:00,Atlanta,Georgia,,0.3488053178784529,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,520416.35,541697.56
9989497409,2021,2,2,4,5,7,13068.0,5702.0,1410000.0,2024-01-09,2024-01-11 00:00:00,Atlanta,Georgia,,0.43633302724211814,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,520416.35,541697.56
9688234273,2019,2,3,3,4,6,1307.0,2740.0,710000.0,2024-01-09,2024-01-12 00:00:00,Sandy Springs,Georgia,,2.0964039785768938,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,407003.77,541697.56
9408442388,2017,3,2,2,3,4,2570.0,2569.0,2600000.0,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,,0.9996108949416342,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,520416.35,541697.56
6000992752,1999,2,3,4,4,6,1124.0,2172.0,530000.0,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,,1.9323843416370108,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,520416.35,541697.56
6349581711,1920,,1,,,9,11252.0,,410000.0,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,,0.3488053178784529,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,520416.35,541697.56
6179233247,1963,,3,2,2,4,932.0,1256.0,210000.0,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,,1.3476394849785407,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,520416.35,541697.56
6317376234,1980,,2,5,3,7,17424.0,,565000.0,2024-01-08,2024-01-11 00:00:00,Atlanta,Georgia,,0.3488053178784529,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520416.35,541697.56
5929860536,2010,2,1,3,3,4,1699.0,1700.0,705000.0,2024-01-08,2024-01-11 00:00:00,Atlanta,Georgia,,1.0005885815185402,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,520416.35,541697.56
6855882216,2003,,2,3,3,6,2178.0,1364.0,240000.0,2024-01-08,2024-01-11 00:00:00,Atlanta,Georgia,,0.6262626262626263,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,520416.35,541697.56
6370608447,1920,,1,2,1,7,4356.0,1086.0,420000.0,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,,0.2493112947658402,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,520416.35,541697.56
6037041636,2009,,3,3,3,4,2526.0,2574.0,1400000.0,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,,1.0190023752969122,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,520416.35,541697.56
5989015160,2008,2,1,2,2,4,8930.0,1363.0,390000.0,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,,0.15263157894736842,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,520416.35,541697.56
6244225051,1987,,1,3,3,4,3206.0,3206.0,1180000.0,2024-01-08,2024-01-09 00:00:00,Atlanta,Georgia,,1.0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,520416.35,541697.56
5375551467,2016,,2,3,3,7,,1694.0,340000.0,2024-01-08,2024-01-11 00:00:00,Atlanta,Georgia,,0.3488053178784529,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,520416.35,541697.56
6573506797,2003,1,2,3,3,6,1307.0,1600.0,250000.0,2024-01-08,2024-01-11 00:00:00,Atlanta,Georgia,,1.224177505738332,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,520416.35,541697.56
5240026761,1950,,1,3,1,7,9757.0,936.0,89500.0,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,,0.0959311263708107,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520416.35,541697.56
