property_id,year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,sold_date,last_update_date,total_sqft,building_ratio,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan,encoded_city,encoded_state
6255889291,1981,0,2,3,3,6,-0.03407818426512109,0.13028567104760294,525000.0,2024-01-08,2024-01-10 00:00:00,0.13028567104760297,1.8759902370249149,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5061755382210638,0.5907686577786193
5283374756,1985,0,2,3,2,6,-0.03373061303146559,-0.10778836028173334,225000.0,2024-01-08,2024-01-12 00:00:00,-0.10778836028173334,0.4751254977844727,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5061755382210638,0.5907686577786193
5080867070,1950,0,2,4,2,7,-0.03217466073131657,0.09292636151592248,467500.0,2024-01-08,2024-01-10 00:00:00,0.09292636151592253,-0.3328152569446188,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5061755382210638,0.5907686577786193
6312087495,1961,0,1,2,1,4,-0.03432998765292377,-0.6462019388265401,305000.0,2024-01-08,2024-01-10 00:00:00,-0.6462019388265401,1.4442776976765803,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5061755382210638,0.5907686577786193
5417798604,2018,0,2,4,3,6,-0.03430852244609468,-0.2594232048514952,226000.0,2024-01-08,2024-01-11 00:00:00,-0.2594232048514953,2.6544265425930456,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5061755382210638,0.5907686577786193
6853138018,1964,2,2,5,5,7,-0.027652932354282875,1.5155102656438333,988750.0,2024-01-08,2024-01-11 00:00:00,1.5155102656438337,-0.5002229216212761,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0.5061755382210638,0.5907686577786193
9940859323,1929,0,1,2,1,7,-0.03460573300218965,-0.827870738117849,880000.0,2023-09-29,2023-11-27 00:00:00,-0.8278707381178491,-6.283711268626737e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03227296238556595,0.024750980165338617
9291003749,1966,0,1,3,1,7,-0.03460573300218965,-0.6762358935480871,1048000.0,2023-08-23,2023-11-09 00:00:00,-0.6762358935480871,-6.283711268626737e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03227296238556595,0.024750980165338617
9233144971,1961,0,1,3,2,7,-0.03460573300218965,0.8950527132255325,1100000.0,2023-07-24,2023-11-08 00:00:00,0.8950527132255327,-6.283711268626737e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03227296238556595,0.024750980165338617
7456744662,2019,2,0,4,3,6,-0.033083354487080996,-0.29238730149709563,304000.0,2024-01-16,2024-01-16 00:00:00,-0.2923873014970957,-0.24848617282004884,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,-0.765106962455474,-0.31556878040198144
7364465051,1958,2,0,3,2,7,-0.03206430755261835,-0.5275311909023785,220000.0,2024-01-16,2024-01-16 00:00:00,-0.5275311909023785,-0.6176070868139936,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.765106962455474,-0.31556878040198144
8248639951,1917,0,0,2,1,7,-0.03263974021261332,-0.6462019388265401,25000.0,2024-01-12,2024-01-15 00:00:00,-0.6462019388265401,-0.5919518237828543,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7618994587,1928,0,0,1,1,7,-0.03234005290188423,-0.5949244551556061,165000.0,2024-01-12,2024-01-16 00:00:00,-0.5949244551556061,-0.6118704933638539,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
8680876245,1950,3,0,3,1,7,-0.02140738275189838,-0.26821363062365533,253000.0,2024-01-12,2024-01-16 00:00:00,-0.2682136306236554,-0.844262334347065,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
8481415623,2004,3,2,4,3,7,-0.029007441944189746,-0.0030357864968253686,315000.0,2024-01-12,2024-01-15 00:00:00,-0.0030357864968253616,-0.6855488631056695,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7399423653,1942,1,2,2,1,7,-0.03277155859814063,-0.43376664933267073,97000.0,2024-01-11,2024-01-11 00:00:00,-0.4337666493326708,-0.445151856358319,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7904075898,1907,0,2,3,1,7,-0.03296336948480562,-0.20741318569954792,136000.0,2024-01-11,2024-01-12 00:00:00,-0.20741318569954795,-0.2429338663659613,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.765106962455474,-0.31556878040198144
7343673803,1917,2,0,2,1,7,-0.032831551099278315,-0.6725732161430203,153000.0,2024-01-11,2024-01-11 00:00:00,-0.6725732161430205,-0.571813965789119,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7429199141,1953,2,0,3,3,7,-0.027317469698838647,-0.12024146345896017,354900.0,2024-01-10,2024-01-13 00:00:00,-0.12024146345896017,-0.7579404911372243,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.765106962455474,-0.31556878040198144
7628594401,1930,1,0,1,1,4,-0.03460573300218965,-0.5839364229404059,165000.0,2024-01-10,2024-01-10 00:00:00,-0.5839364229404059,-6.283711268626737e-17,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,-0.765106962455474,-0.31556878040198144
8145115163,1985,2,2,2,2,4,-0.03460573300218965,-0.3780939527756567,274000.0,2024-01-10,2024-01-16 00:00:00,-0.37809395277565677,-6.283711268626737e-17,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7218563811,1952,2,0,3,2,7,-0.03138099846855927,-0.3663733850794432,214000.0,2024-01-10,2024-01-12 00:00:00,-0.3663733850794433,-0.6295188078129512,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
8810983023,1954,0,0,2,1,7,-0.032124300053756036,-0.7341061965481411,109000.0,2024-01-10,2024-01-11 00:00:00,-0.7341061965481412,-0.6985517187682788,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7774132002,2004,1,2,2,2,6,-0.03460573300218965,-0.3033753337122958,155000.0,2024-01-10,2024-01-10 00:00:00,-0.3033753337122958,-6.283711268626737e-17,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
8164771985,1959,2,0,3,2,7,-0.030559816709867252,-0.4681958169402978,259500.0,2024-01-10,2024-01-10 00:00:00,-0.4681958169402979,-0.7160275371269454,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.765106962455474,-0.31556878040198144
8825774453,1960,2,0,3,1,7,-0.032363994863347435,-0.5253335844593385,185000.0,2024-01-10,2024-01-10 00:00:00,-0.5253335844593385,-0.5755876556697789,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.765106962455474,-0.31556878040198144
7821191367,1941,0,2,3,2,7,-0.03229216897895782,-0.25283038552237513,272000.0,2024-01-10,2024-01-10 00:00:00,-0.2528303855223752,-0.46139753556440677,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7693489206,1948,1,0,2,2,7,-0.032244285056031406,-0.6286210872822198,185000.0,2024-01-09,2024-01-10 00:00:00,-0.6286210872822199,-0.6396794195125359,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.765106962455474,-0.31556878040198144
7480078525,1941,1,2,4,2,7,-0.032675790752287805,-0.17005387616786746,230000.0,2024-01-09,2024-01-10 00:00:00,-0.1700538761678675,-0.3238944224972306,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7218824672,1949,1,0,2,1,7,-0.032891543600416004,-0.7692678996367815,159900.0,2024-01-09,2024-01-10 00:00:00,-0.7692678996367817,-0.6193524449355635,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.765106962455474,-0.31556878040198144
8225042386,1952,1,0,2,1,7,-0.03240004540302192,-0.7341061965481411,69500.0,2024-01-09,2024-01-16 00:00:00,-0.7341061965481412,-0.6703496205705028,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.765106962455474,-0.31556878040198144
7754616724,1964,2,2,3,3,7,-0.03182461274302694,-0.22059882435778808,399900.0,2024-01-08,2024-01-10 00:00:00,-0.2205988243577881,-0.5268924834007661,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
8600539097,1922,1,0,2,2,7,-0.0327836671763519,-0.47185849434536453,172000.0,2024-01-08,2024-01-08 00:00:00,-0.47185849434536464,-0.4641571568381294,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7996957148,1970,1,0,2,2,4,-0.03460573300218965,-0.5011599135858983,155000.0,2024-01-08,2024-01-08 00:00:00,-0.5011599135858983,-6.283711268626737e-17,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7439618807,1901,0,2,4,3,7,-0.031249180083031965,1.563857607390714,355000.0,2024-01-08,2024-01-08 00:00:00,1.5638576073907144,-0.030745571796176353,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
8177446777,2008,2,2,3,3,7,-0.03189643862741656,0.028463239186748358,332500.0,2024-01-08,2024-01-10 00:00:00,0.02846323918674837,-0.41879249458125717,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.765106962455474,-0.31556878040198144
8395493659,1978,2,0,0,2,9,-0.031141303658967865,-0.20668065021853457,235000.0,2024-01-08,2024-01-11 00:00:00,-0.2066806502185346,-0.6009800177929618,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7198795191,1941,0,0,2,1,7,-0.030793732425312362,-0.6337488356493132,160000.0,2024-01-08,2024-01-08 00:00:00,-0.6337488356493133,-0.7493509398997558,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
8528183158,1953,1,0,2,2,7,-0.0325679143282237,-0.5451120424466988,212000.0,2024-01-05,2024-01-05 00:00:00,-0.5451120424466989,-0.5510099954202724,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.765106962455474,-0.31556878040198144
8170221036,1960,2,0,3,3,7,-0.03157280935522426,0.13834356133874973,197000.0,2024-01-05,2024-01-08 00:00:00,0.13834356133874975,-0.43426399704699575,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-0.765106962455474,-0.31556878040198144
7007270992,1978,0,2,3,2,7,-0.030470103153120067,-0.6762358935480871,234000.0,2024-01-05,2024-01-08 00:00:00,-0.6762358935480871,-0.7739325909027045,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7088026289,1975,2,2,3,2,7,-0.03064980546157378,-0.5040900555099516,240000.0,2024-01-05,2024-01-05 00:00:00,-0.5040900555099517,-0.7209236166248754,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
8990578972,1951,0,0,4,2,7,-0.03217218397668244,-0.4696608879023245,114000.0,2024-01-05,2024-01-05 00:00:00,-0.4696608879023246,-0.5787796968136267,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.765106962455474,-0.31556878040198144
8424951423,2000,2,2,3,3,7,-0.032915485561879204,-0.18983233415522768,280000.0,2024-01-05,2024-01-05 00:00:00,-0.18983233415522774,-0.2511926589650716,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
9960673320,1956,0,0,0,0,10,0.049067019192364364,-1.2615317428777477,2016000.0,2024-01-05,2024-01-09 00:00:00,-1.261531742877748,-0.9241403585439016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.041406564259958124,-0.31556878040198144
7303902819,1950,2,0,3,2,7,-0.032675790752287805,-0.6989444934595007,232000.0,2024-01-05,2024-01-06 00:00:00,-0.6989444934595007,-0.614751849225886,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7913455543,1911,0,0,2,1,7,-0.032711841291962286,-0.5744134616872325,335000.0,2024-01-05,2024-01-12 00:00:00,-0.5744134616872325,-0.53907454001657,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-0.765106962455474,-0.31556878040198144
9579176987,2022,3,0,4,3,7,-0.031932489167091044,-0.1158462505728801,379990.0,2024-01-05,2024-01-05 00:00:00,-0.11584625057288012,-0.46927229237422363,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7473198847,1940,2,2,3,2,7,-0.0327836671763519,-0.24623756619325507,245000.0,2024-01-05,2024-01-08 00:00:00,-0.2462375661932551,-0.33273338492219445,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
7778206066,1921,0,0,2,1,7,-0.03311940502675548,-0.613970377661953,172900.0,2024-01-05,2024-01-08 00:00:00,-0.6139703776619531,-0.4617328403545223,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
8887977609,1961,0,0,3,1,7,-0.031009485273440558,-0.6205631969910731,145000.0,2024-01-05,2024-01-08 00:00:00,-0.6205631969910731,-0.7349732062497383,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-0.765106962455474,-0.31556878040198144
9283407773,1956,0,0,0,0,10,0.33700653230188293,-1.2615317428777477,310000.0,2024-01-05,2024-01-08 00:00:00,-1.261531742877748,-0.9241403585439016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041406564259958124,-0.31556878040198144
9724131788,1956,0,0,0,0,10,0.6207504230611943,-1.2615317428777477,820000.0,2024-01-04,2024-01-04 00:00:00,-1.261531742877748,-0.9241403585439016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041406564259958124,-0.31556878040198144
9835758220,1956,0,0,0,0,10,1.8833930556639913,-1.2615317428777477,2016000.0,2024-01-04,2024-01-09 00:00:00,-1.261531742877748,-0.9241403585439016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.041406564259958124,-0.31556878040198144
7316882740,1946,1,2,3,2,7,-0.031968539706765525,-0.06310369593991945,335000.0,2024-01-04,2024-01-05 00:00:00,-0.06310369593991945,-0.4418277558873295,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.765106962455474,-0.31556878040198144
9395716123,2016,0,0,3,2,1,-0.03460573300218965,-1.2615317428777477,32900.0,2024-01-02,2024-01-03 00:00:00,-1.261531742877748,-6.283711268626737e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
9627477899,1920,0,0,0,0,7,-0.03460573300218965,-1.2615317428777477,27065000.0,2023-12-27,2024-01-04 00:00:00,-1.261531742877748,-6.283711268626737e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
9557243180,1997,0,0,3,2,1,-0.03460573300218965,-1.2615317428777477,12900.0,2023-12-21,2023-12-22 00:00:00,-1.261531742877748,-6.283711268626737e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
9270637132,1997,0,2,4,2,7,0.087426994965688,0.7617312556811041,512000.0,2023-12-19,2024-01-12 00:00:00,0.7617312556811043,-0.9065435208569438,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
8399554728,1986,2,1,3,2,7,-0.03151309204904592,-0.1847045857881343,240000.0,2023-12-18,2023-12-20 00:00:00,-0.18470458578813434,-0.5545887424571767,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.1066473098614216,-1.1193964537634273
9461804358,2015,0,0,3,2,1,-0.03460573300218965,-1.2615317428777477,29900.0,2023-12-14,2023-12-15 00:00:00,-1.261531742877748,-6.283711268626737e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
8549151593,1920,1,1,3,2,7,-0.03296336948480562,-0.32388632718066934,155000.0,2023-12-07,2023-12-07 00:00:00,-0.3238863271806694,-0.3182026865579644,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
8032746056,1974,2,2,3,3,6,-0.03460573300218965,-0.13928738596530707,42900.0,2023-11-30,2023-12-01 00:00:00,-0.1392873859653071,-6.283711268626737e-17,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
9893909070,1994,0,0,3,2,1,-0.03460573300218965,-1.2615317428777477,19900.0,2023-11-19,2023-11-21 00:00:00,-1.261531742877748,-6.283711268626737e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
8614963827,1920,0,2,2,2,7,-0.033495871731142435,-0.2660160241806153,42000.0,2023-11-10,2023-11-10 00:00:00,-0.2660160241806154,0.02786202024786463,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
9517334186,1995,0,0,3,2,1,-0.03460573300218965,-1.2615317428777477,18900.0,2023-10-15,2023-10-17 00:00:00,-1.261531742877748,-6.283711268626737e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
8012957840,2005,2,1,3,2,7,-0.03280760913781511,-0.03673241862343912,214000.0,2023-09-28,2023-09-28 00:00:00,-0.03673241862343912,-0.2011975502334072,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
8142643320,1956,0,0,0,0,10,-0.0328676016389528,-1.2615317428777477,3800.0,2023-09-27,2023-09-28 00:00:00,-1.261531742877748,-0.9241403585439016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
9295602582,2002,0,0,2,2,1,-0.03460573300218965,-1.2615317428777477,15900.0,2023-09-25,2023-09-26 00:00:00,-1.261531742877748,-6.283711268626737e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
9411148899,2003,3,1,3,2,7,-0.030530095654257752,0.3778826636301127,300000.0,2023-09-22,2023-09-22 00:00:00,0.37788266363011275,-0.4972151271171725,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,-1.1066473098614216,-1.1193964537634273
9796933427,1956,0,0,0,0,10,-0.032927594140090485,-1.2615317428777477,4500.0,2023-08-18,2023-08-19 00:00:00,-1.261531742877748,-0.9241403585439016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
8217312865,1956,0,0,0,0,10,-0.03268762413553973,-1.2615317428777477,5000.0,2023-08-18,2023-08-19 00:00:00,-1.261531742877748,-0.9241403585439016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
7921879877,1995,2,1,3,2,7,-0.030530095654257752,-0.05944101853485274,250000.0,2023-08-17,2023-08-21 00:00:00,-0.059441018534852744,-0.6111000078865011,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
8651149058,1923,0,1,2,1,7,-0.03304730394740651,-0.3758963463326167,94500.0,2023-08-16,2023-08-16 00:00:00,-0.37589634633261676,-0.32098868375632816,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
8559138865,1985,0,0,0,0,3,-0.03460573300218965,-1.2615317428777477,119900.0,2023-08-14,2023-10-30 00:00:00,-1.261531742877748,-6.283711268626737e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
9526532270,1920,0,0,0,0,7,-0.03460573300218965,-1.2615317428777477,359900.0,2023-08-11,2023-08-11 00:00:00,-1.261531742877748,-6.283711268626737e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
9927228466,1997,0,0,2,2,1,-0.03460573300218965,-1.2615317428777477,14900.0,2023-08-06,2023-09-22 00:00:00,-1.261531742877748,-6.283711268626737e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
8964294192,1920,0,1,3,1,7,-0.03317774635813708,-0.34439732064904294,20700.0,2023-07-31,2023-07-31 00:00:00,-0.344397320649043,-0.24248091292156418,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1066473098614216,-1.1193964537634273
